donor,region,roi,subtype,r_um,L_minus_r
HPAP-046,Head of pancreas,ROI1,other_immune,140,-2.82
HPAP-046,Head of pancreas,ROI1,other_immune,150,-4.15
HPAP-046,Head of pancreas,ROI1,other_immune,160,-5.61
HPAP-046,Head of pancreas,ROI1,other_immune,170,-6.98
HPAP-046,Head of pancreas,ROI1,other_immune,180,-8.22
HPAP-046,Head of pancreas,ROI1,other_immune,190,-9.87
HPAP-046,Head of pancreas,ROI1,other_immune,200,-11.3
HPAP-046,Head of pancreas,ROI3,macrophage,10,-10.0
HPAP-046,Head of pancreas,ROI3,macrophage,20,41.04
HPAP-046,Head of pancreas,ROI3,macrophage,30,69.68
HPAP-046,Head of pancreas,ROI3,macrophage,40,76.89
HPAP-046,Head of pancreas,ROI3,macrophage,50,66.89
HPAP-046,Head of pancreas,ROI3,macrophage,60,62.08
HPAP-046,Head of pancreas,ROI3,macrophage,70,61.86
HPAP-046,Head of pancreas,ROI3,macrophage,80,51.86
HPAP-046,Head of pancreas,ROI3,macrophage,90,46.49
HPAP-046,Head of pancreas,ROI3,macrophage,100,36.49
HPAP-046,Head of pancreas,ROI3,macrophage,110,30.97
HPAP-046,Head of pancreas,ROI3,macrophage,120,25.31
HPAP-046,Head of pancreas,ROI3,macrophage,130,19.52
HPAP-046,Head of pancreas,ROI3,macrophage,140,13.62
HPAP-046,Head of pancreas,ROI3,macrophage,150,11.5
HPAP-046,Head of pancreas,ROI3,macrophage,160,9.02
HPAP-046,Head of pancreas,ROI3,macrophage,170,6.21
HPAP-046,Head of pancreas,ROI3,macrophage,180,9.79
HPAP-046,Head of pancreas,ROI3,macrophage,190,6.22
HPAP-046,Head of pancreas,ROI3,macrophage,200,8.5
HPAP-046,Head of pancreas,ROI3,mdsc,10,-10.0
HPAP-046,Head of pancreas,ROI3,mdsc,20,22.87
HPAP-046,Head of pancreas,ROI3,mdsc,30,44.25
HPAP-046,Head of pancreas,ROI3,mdsc,40,34.25
HPAP-046,Head of pancreas,ROI3,mdsc,50,35.73
HPAP-046,Head of pancreas,ROI3,mdsc,60,45.0
HPAP-046,Head of pancreas,ROI3,mdsc,70,51.25
HPAP-046,Head of pancreas,ROI3,mdsc,80,55.56
HPAP-046,Head of pancreas,ROI3,mdsc,90,52.17
HPAP-046,Head of pancreas,ROI3,mdsc,100,48.5
HPAP-046,Head of pancreas,ROI3,mdsc,110,38.5
HPAP-046,Head of pancreas,ROI3,mdsc,120,34.56
HPAP-046,Head of pancreas,ROI3,mdsc,130,24.56
HPAP-046,Head of pancreas,ROI3,mdsc,140,26.02
HPAP-046,Head of pancreas,ROI3,mdsc,150,26.75
HPAP-046,Head of pancreas,ROI3,mdsc,160,21.87
HPAP-046,Head of pancreas,ROI3,mdsc,170,16.85
HPAP-046,Head of pancreas,ROI3,mdsc,180,11.71
HPAP-046,Head of pancreas,ROI3,mdsc,190,11.07
HPAP-046,Head of pancreas,ROI3,mdsc,200,1.07
HPAP-046,Head of pancreas,ROI3,other_immune,10,4.35
HPAP-046,Head of pancreas,ROI3,other_immune,20,10.44
HPAP-046,Head of pancreas,ROI3,other_immune,30,18.13
HPAP-046,Head of pancreas,ROI3,other_immune,40,20.45
HPAP-046,Head of pancreas,ROI3,other_immune,50,23.51
HPAP-046,Head of pancreas,ROI3,other_immune,60,27.28
HPAP-046,Head of pancreas,ROI3,other_immune,70,27.84
HPAP-046,Head of pancreas,ROI3,other_immune,80,29.75
HPAP-046,Head of pancreas,ROI3,other_immune,90,31.75
HPAP-046,Head of pancreas,ROI3,other_immune,100,30.53
HPAP-046,Head of pancreas,ROI3,other_immune,110,30.59
HPAP-046,Head of pancreas,ROI3,other_immune,120,30.15
HPAP-046,Head of pancreas,ROI3,other_immune,130,28.97
HPAP-046,Head of pancreas,ROI3,other_immune,140,26.56
HPAP-046,Head of pancreas,ROI3,other_immune,150,24.71
HPAP-046,Head of pancreas,ROI3,other_immune,160,21.64
HPAP-046,Head of pancreas,ROI3,other_immune,170,19.41
HPAP-046,Head of pancreas,ROI3,other_immune,180,17.26
HPAP-046,Head of pancreas,ROI3,other_immune,190,15.19
HPAP-046,Head of pancreas,ROI3,other_immune,200,13.19
HPAP-046,Head of pancreas,ROI3,fibroblast,10,12.28
HPAP-046,Head of pancreas,ROI3,fibroblast,20,34.13
HPAP-046,Head of pancreas,ROI3,fibroblast,30,43.57
HPAP-046,Head of pancreas,ROI3,fibroblast,40,51.88
HPAP-046,Head of pancreas,ROI3,fibroblast,50,62.09
HPAP-046,Head of pancreas,ROI3,fibroblast,60,71.83
HPAP-046,Head of pancreas,ROI3,fibroblast,70,81.14
HPAP-046,Head of pancreas,ROI3,fibroblast,80,93.33
HPAP-046,Head of pancreas,ROI3,fibroblast,90,102.21
HPAP-046,Head of pancreas,ROI3,fibroblast,100,107.61
HPAP-046,Head of pancreas,ROI3,fibroblast,110,114.5
HPAP-046,Head of pancreas,ROI3,fibroblast,120,121.55
HPAP-046,Head of pancreas,ROI3,fibroblast,130,126.89
HPAP-046,Head of pancreas,ROI3,fibroblast,140,131.64
HPAP-046,Head of pancreas,ROI3,fibroblast,150,135.98
HPAP-046,Head of pancreas,ROI3,fibroblast,160,138.55
HPAP-046,Head of pancreas,ROI3,fibroblast,170,139.58
HPAP-046,Head of pancreas,ROI3,fibroblast,180,138.74
HPAP-046,Head of pancreas,ROI3,fibroblast,190,137.13
HPAP-046,Head of pancreas,ROI3,fibroblast,200,133.44
HPAP-046,Head of pancreas,ROI3,endothelial,10,11.74
HPAP-046,Head of pancreas,ROI3,endothelial,20,33.24
HPAP-046,Head of pancreas,ROI3,endothelial,30,48.8
HPAP-046,Head of pancreas,ROI3,endothelial,40,61.62
HPAP-046,Head of pancreas,ROI3,endothelial,50,70.18
HPAP-046,Head of pancreas,ROI3,endothelial,60,75.74
HPAP-046,Head of pancreas,ROI3,endothelial,70,84.35
HPAP-046,Head of pancreas,ROI3,endothelial,80,92.13
HPAP-046,Head of pancreas,ROI3,endothelial,90,102.49
HPAP-046,Head of pancreas,ROI3,endothelial,100,111.53
HPAP-046,Head of pancreas,ROI3,endothelial,110,117.67
HPAP-046,Head of pancreas,ROI3,endothelial,120,122.31
HPAP-046,Head of pancreas,ROI3,endothelial,130,123.08
HPAP-046,Head of pancreas,ROI3,endothelial,140,124.55
HPAP-046,Head of pancreas,ROI3,endothelial,150,127.25
HPAP-046,Head of pancreas,ROI3,endothelial,160,127.88
HPAP-046,Head of pancreas,ROI3,endothelial,170,130.39
HPAP-046,Head of pancreas,ROI3,endothelial,180,130.23
HPAP-046,Head of pancreas,ROI3,endothelial,190,131.44
HPAP-046,Head of pancreas,ROI3,endothelial,200,130.35
HPAP-046,Tail of pancreas,ROI1,cd8_t,10,-10.0
HPAP-046,Tail of pancreas,ROI1,cd8_t,20,29.13
HPAP-046,Tail of pancreas,ROI1,cd8_t,30,19.13
HPAP-046,Tail of pancreas,ROI1,cd8_t,40,9.13
HPAP-046,Tail of pancreas,ROI1,cd8_t,50,19.48
HPAP-046,Tail of pancreas,ROI1,cd8_t,60,25.09
HPAP-046,Tail of pancreas,ROI1,cd8_t,70,21.91
HPAP-046,Tail of pancreas,ROI1,cd8_t,80,11.91
HPAP-046,Tail of pancreas,ROI1,cd8_t,90,19.85
HPAP-046,Tail of pancreas,ROI1,cd8_t,100,25.25
HPAP-046,Tail of pancreas,ROI1,cd8_t,110,24.54
HPAP-046,Tail of pancreas,ROI1,cd8_t,120,23.23
HPAP-046,Tail of pancreas,ROI1,cd8_t,130,17.39
HPAP-046,Tail of pancreas,ROI1,cd8_t,140,11.42
HPAP-046,Tail of pancreas,ROI1,cd8_t,150,1.42
HPAP-046,Tail of pancreas,ROI1,cd8_t,160,-4.64
HPAP-046,Tail of pancreas,ROI1,cd8_t,170,-10.81
HPAP-046,Tail of pancreas,ROI1,cd8_t,180,-17.06
HPAP-046,Tail of pancreas,ROI1,cd8_t,190,-23.4
HPAP-046,Tail of pancreas,ROI1,cd8_t,200,-16.18
HPAP-046,Tail of pancreas,ROI1,macrophage,10,3.74
HPAP-046,Tail of pancreas,ROI1,macrophage,20,7.49
HPAP-046,Tail of pancreas,ROI1,macrophage,30,15.58
HPAP-046,Tail of pancreas,ROI1,macrophage,40,18.31
HPAP-046,Tail of pancreas,ROI1,macrophage,50,11.46
HPAP-046,Tail of pancreas,ROI1,macrophage,60,11.41
HPAP-046,Tail of pancreas,ROI1,macrophage,70,10.14
HPAP-046,Tail of pancreas,ROI1,macrophage,80,10.12
HPAP-046,Tail of pancreas,ROI1,macrophage,90,7.18
HPAP-046,Tail of pancreas,ROI1,macrophage,100,6.46
HPAP-046,Tail of pancreas,ROI1,macrophage,110,8.23
HPAP-046,Tail of pancreas,ROI1,macrophage,120,6.71
HPAP-046,Tail of pancreas,ROI1,macrophage,130,1.83
HPAP-046,Tail of pancreas,ROI1,macrophage,140,2.17
HPAP-046,Tail of pancreas,ROI1,macrophage,150,-0.7
HPAP-046,Tail of pancreas,ROI1,macrophage,160,-2.1
HPAP-046,Tail of pancreas,ROI1,macrophage,170,-5.08
HPAP-046,Tail of pancreas,ROI1,macrophage,180,-2.39
HPAP-046,Tail of pancreas,ROI1,macrophage,190,-6.12
HPAP-046,Tail of pancreas,ROI1,macrophage,200,-12.06
HPAP-046,Tail of pancreas,ROI1,mdsc,10,1.9
HPAP-046,Tail of pancreas,ROI1,mdsc,20,12.6
HPAP-046,Tail of pancreas,ROI1,mdsc,30,10.8
HPAP-046,Tail of pancreas,ROI1,mdsc,40,11.19
HPAP-046,Tail of pancreas,ROI1,mdsc,50,10.69
HPAP-046,Tail of pancreas,ROI1,mdsc,60,11.91
HPAP-046,Tail of pancreas,ROI1,mdsc,70,11.6
HPAP-046,Tail of pancreas,ROI1,mdsc,80,11.62
HPAP-046,Tail of pancreas,ROI1,mdsc,90,11.52
HPAP-046,Tail of pancreas,ROI1,mdsc,100,12.13
HPAP-046,Tail of pancreas,ROI1,mdsc,110,10.5
HPAP-046,Tail of pancreas,ROI1,mdsc,120,8.47
HPAP-046,Tail of pancreas,ROI1,mdsc,130,8.04
HPAP-046,Tail of pancreas,ROI1,mdsc,140,6.62
HPAP-046,Tail of pancreas,ROI1,mdsc,150,5.53
HPAP-046,Tail of pancreas,ROI1,mdsc,160,6.21
HPAP-046,Tail of pancreas,ROI1,mdsc,170,4.83
HPAP-046,Tail of pancreas,ROI1,mdsc,180,4.78
HPAP-046,Tail of pancreas,ROI1,mdsc,190,2.84
HPAP-046,Tail of pancreas,ROI1,mdsc,200,1.11
HPAP-046,Tail of pancreas,ROI1,other_immune,10,0.65
HPAP-046,Tail of pancreas,ROI1,other_immune,20,7.51
HPAP-046,Tail of pancreas,ROI1,other_immune,30,10.29
HPAP-046,Tail of pancreas,ROI1,other_immune,40,12.02
HPAP-046,Tail of pancreas,ROI1,other_immune,50,13.19
HPAP-046,Tail of pancreas,ROI1,other_immune,60,14.48
HPAP-046,Tail of pancreas,ROI1,other_immune,70,15.75
HPAP-046,Tail of pancreas,ROI1,other_immune,80,15.94
HPAP-046,Tail of pancreas,ROI1,other_immune,90,16.97
HPAP-046,Tail of pancreas,ROI1,other_immune,100,17.4
HPAP-046,Tail of pancreas,ROI1,other_immune,110,17.95
HPAP-046,Tail of pancreas,ROI1,other_immune,120,18.54
HPAP-046,Tail of pancreas,ROI1,other_immune,130,18.75
HPAP-046,Tail of pancreas,ROI1,other_immune,140,18.65
HPAP-046,Tail of pancreas,ROI1,other_immune,150,18.17
HPAP-046,Tail of pancreas,ROI1,other_immune,160,17.68
HPAP-046,Tail of pancreas,ROI1,other_immune,170,16.45
HPAP-046,Tail of pancreas,ROI1,other_immune,180,15.23
HPAP-046,Tail of pancreas,ROI1,other_immune,190,13.75
HPAP-046,Tail of pancreas,ROI1,other_immune,200,12.54
HPAP-046,Tail of pancreas,ROI2,macrophage,10,-10.0
HPAP-046,Tail of pancreas,ROI2,macrophage,20,-1.4
HPAP-046,Tail of pancreas,ROI2,macrophage,30,-3.69
HPAP-046,Tail of pancreas,ROI2,macrophage,40,5.57
HPAP-046,Tail of pancreas,ROI2,macrophage,50,8.83
HPAP-046,Tail of pancreas,ROI2,macrophage,60,9.6
HPAP-046,Tail of pancreas,ROI2,macrophage,70,5.56
HPAP-046,Tail of pancreas,ROI2,macrophage,80,7.25
HPAP-046,Tail of pancreas,ROI2,macrophage,90,7.55
HPAP-046,Tail of pancreas,ROI2,macrophage,100,1.89
HPAP-046,Tail of pancreas,ROI2,macrophage,110,0.84
HPAP-046,Tail of pancreas,ROI2,macrophage,120,3.39
HPAP-046,Tail of pancreas,ROI2,macrophage,130,0.22
HPAP-046,Tail of pancreas,ROI2,macrophage,140,-3.3
HPAP-046,Tail of pancreas,ROI2,macrophage,150,3.4
HPAP-046,Tail of pancreas,ROI2,macrophage,160,-1.06
HPAP-046,Tail of pancreas,ROI2,macrophage,170,-1.04
HPAP-046,Tail of pancreas,ROI2,macrophage,180,-2.55
HPAP-046,Tail of pancreas,ROI2,macrophage,190,-3.51
HPAP-046,Tail of pancreas,ROI2,macrophage,200,-6.23
HPAP-046,Tail of pancreas,ROI2,mdsc,10,-10.0
HPAP-046,Tail of pancreas,ROI2,mdsc,20,-20.0
HPAP-046,Tail of pancreas,ROI2,mdsc,30,20.03
HPAP-046,Tail of pancreas,ROI2,mdsc,40,21.27
HPAP-046,Tail of pancreas,ROI2,mdsc,50,20.75
HPAP-046,Tail of pancreas,ROI2,mdsc,60,10.75
HPAP-046,Tail of pancreas,ROI2,mdsc,70,16.65
HPAP-046,Tail of pancreas,ROI2,mdsc,80,6.65
HPAP-046,Tail of pancreas,ROI2,mdsc,90,3.6
HPAP-046,Tail of pancreas,ROI2,mdsc,100,-6.4
HPAP-046,Tail of pancreas,ROI2,mdsc,110,-3.87
HPAP-046,Tail of pancreas,ROI2,mdsc,120,-2.67
HPAP-046,Tail of pancreas,ROI2,mdsc,130,-2.45
HPAP-046,Tail of pancreas,ROI2,mdsc,140,-7.63
HPAP-046,Tail of pancreas,ROI2,mdsc,150,-17.63
HPAP-046,Tail of pancreas,ROI2,mdsc,160,-18.49
HPAP-046,Tail of pancreas,ROI2,mdsc,170,-19.91
HPAP-046,Tail of pancreas,ROI2,mdsc,180,-21.79
HPAP-046,Tail of pancreas,ROI2,mdsc,190,-24.07
HPAP-046,Tail of pancreas,ROI2,mdsc,200,-19.61
HPAP-046,Tail of pancreas,ROI2,other_immune,10,-0.14
HPAP-046,Tail of pancreas,ROI2,other_immune,20,5.25
HPAP-046,Tail of pancreas,ROI2,other_immune,30,6.26
HPAP-046,Tail of pancreas,ROI2,other_immune,40,7.19
HPAP-046,Tail of pancreas,ROI2,other_immune,50,7.74
HPAP-046,Tail of pancreas,ROI2,other_immune,60,7.67
HPAP-046,Tail of pancreas,ROI2,other_immune,70,7.75
HPAP-046,Tail of pancreas,ROI2,other_immune,80,8.77
HPAP-046,Tail of pancreas,ROI2,other_immune,90,8.18
HPAP-046,Tail of pancreas,ROI2,other_immune,100,7.78
HPAP-046,Tail of pancreas,ROI2,other_immune,110,7.83
HPAP-046,Tail of pancreas,ROI2,other_immune,120,7.82
HPAP-046,Tail of pancreas,ROI2,other_immune,130,7.95
HPAP-046,Tail of pancreas,ROI2,other_immune,140,7.04
HPAP-046,Tail of pancreas,ROI2,other_immune,150,5.73
HPAP-046,Tail of pancreas,ROI2,other_immune,160,4.8
HPAP-046,Tail of pancreas,ROI2,other_immune,170,3.38
HPAP-046,Tail of pancreas,ROI2,other_immune,180,2.11
HPAP-046,Tail of pancreas,ROI2,other_immune,190,0.43
HPAP-046,Tail of pancreas,ROI2,other_immune,200,-1.1
HPAP-046,Tail of pancreas,ROI2,endothelial,10,26.2
HPAP-046,Tail of pancreas,ROI2,endothelial,20,70.41
HPAP-046,Tail of pancreas,ROI2,endothelial,30,97.46
HPAP-046,Tail of pancreas,ROI2,endothelial,40,117.26
HPAP-046,Tail of pancreas,ROI2,endothelial,50,133.19
HPAP-046,Tail of pancreas,ROI2,endothelial,60,143.95
HPAP-046,Tail of pancreas,ROI2,endothelial,70,150.29
HPAP-046,Tail of pancreas,ROI2,endothelial,80,152.78
HPAP-046,Tail of pancreas,ROI2,endothelial,90,150.72
HPAP-046,Tail of pancreas,ROI2,endothelial,100,143.78
HPAP-046,Tail of pancreas,ROI2,endothelial,110,135.82
HPAP-046,Tail of pancreas,ROI2,endothelial,120,126.8
HPAP-046,Tail of pancreas,ROI2,endothelial,130,118.2
HPAP-046,Tail of pancreas,ROI2,endothelial,140,110.62
HPAP-046,Tail of pancreas,ROI2,endothelial,150,104.44
HPAP-046,Tail of pancreas,ROI2,endothelial,160,98.74
HPAP-046,Tail of pancreas,ROI2,endothelial,170,93.3
HPAP-046,Tail of pancreas,ROI2,endothelial,180,88.62
HPAP-046,Tail of pancreas,ROI2,endothelial,190,82.63
HPAP-046,Tail of pancreas,ROI2,endothelial,200,76.53
HPAP-046,Tail of pancreas,ROI3,cd8_t,10,30.81
HPAP-046,Tail of pancreas,ROI3,cd8_t,20,50.68
HPAP-046,Tail of pancreas,ROI3,cd8_t,30,40.68
HPAP-046,Tail of pancreas,ROI3,cd8_t,40,41.62
HPAP-046,Tail of pancreas,ROI3,cd8_t,50,31.62
HPAP-046,Tail of pancreas,ROI3,cd8_t,60,21.62
HPAP-046,Tail of pancreas,ROI3,cd8_t,70,11.62
HPAP-046,Tail of pancreas,ROI3,cd8_t,80,19.96
HPAP-046,Tail of pancreas,ROI3,cd8_t,90,9.96
HPAP-046,Tail of pancreas,ROI3,cd8_t,100,22.42
HPAP-046,Tail of pancreas,ROI3,cd8_t,110,25.34
HPAP-046,Tail of pancreas,ROI3,cd8_t,120,27.14
HPAP-046,Tail of pancreas,ROI3,cd8_t,130,22.69
HPAP-046,Tail of pancreas,ROI3,cd8_t,140,33.13
HPAP-046,Tail of pancreas,ROI3,cd8_t,150,37.01
HPAP-046,Tail of pancreas,ROI3,cd8_t,160,35.71
HPAP-046,Tail of pancreas,ROI3,cd8_t,170,25.71
HPAP-046,Tail of pancreas,ROI3,cd8_t,180,19.92
HPAP-046,Tail of pancreas,ROI3,cd8_t,190,14.04
HPAP-046,Tail of pancreas,ROI3,cd8_t,200,12.04
HPAP-046,Tail of pancreas,ROI3,macrophage,10,-10.0
HPAP-046,Tail of pancreas,ROI3,macrophage,20,8.93
HPAP-046,Tail of pancreas,ROI3,macrophage,30,10.92
HPAP-046,Tail of pancreas,ROI3,macrophage,40,10.11
HPAP-046,Tail of pancreas,ROI3,macrophage,50,7.86
HPAP-046,Tail of pancreas,ROI3,macrophage,60,4.69
HPAP-046,Tail of pancreas,ROI3,macrophage,70,0.87
HPAP-046,Tail of pancreas,ROI3,macrophage,80,1.83
HPAP-046,Tail of pancreas,ROI3,macrophage,90,-8.17
HPAP-046,Tail of pancreas,ROI3,macrophage,100,-8.51
HPAP-046,Tail of pancreas,ROI3,macrophage,110,-5.68
HPAP-046,Tail of pancreas,ROI3,macrophage,120,-4.27
HPAP-046,Tail of pancreas,ROI3,macrophage,130,-3.89
HPAP-046,Tail of pancreas,ROI3,macrophage,140,-1.25
HPAP-046,Tail of pancreas,ROI3,macrophage,150,-2.48
HPAP-046,Tail of pancreas,ROI3,macrophage,160,-9.67
HPAP-046,Tail of pancreas,ROI3,macrophage,170,-14.2
HPAP-046,Tail of pancreas,ROI3,macrophage,180,-18.91
HPAP-046,Tail of pancreas,ROI3,macrophage,190,-23.8
HPAP-046,Tail of pancreas,ROI3,macrophage,200,-31.3
HPAP-046,Tail of pancreas,ROI3,mdsc,10,-10.0
HPAP-046,Tail of pancreas,ROI3,mdsc,20,-20.0
HPAP-046,Tail of pancreas,ROI3,mdsc,30,-30.0
HPAP-046,Tail of pancreas,ROI3,mdsc,40,-40.0
HPAP-046,Tail of pancreas,ROI3,mdsc,50,-16.14
HPAP-046,Tail of pancreas,ROI3,mdsc,60,-26.14
HPAP-046,Tail of pancreas,ROI3,mdsc,70,-36.14
HPAP-046,Tail of pancreas,ROI3,mdsc,80,-32.12
HPAP-046,Tail of pancreas,ROI3,mdsc,90,-14.29
HPAP-046,Tail of pancreas,ROI3,mdsc,100,-17.06
HPAP-046,Tail of pancreas,ROI3,mdsc,110,-20.42
HPAP-046,Tail of pancreas,ROI3,mdsc,120,-30.42
HPAP-046,Tail of pancreas,ROI3,mdsc,130,-17.7
HPAP-046,Tail of pancreas,ROI3,mdsc,140,-27.7
HPAP-046,Tail of pancreas,ROI3,mdsc,150,-23.31
HPAP-046,Tail of pancreas,ROI3,mdsc,160,-16.35
HPAP-046,Tail of pancreas,ROI3,mdsc,170,-18.58
HPAP-046,Tail of pancreas,ROI3,mdsc,180,-24.84
HPAP-046,Tail of pancreas,ROI3,mdsc,190,-27.62
HPAP-046,Tail of pancreas,ROI3,mdsc,200,-34.13
HPAP-046,Tail of pancreas,ROI3,other_immune,10,0.68
HPAP-046,Tail of pancreas,ROI3,other_immune,20,7.07
HPAP-046,Tail of pancreas,ROI3,other_immune,30,7.82
HPAP-046,Tail of pancreas,ROI3,other_immune,40,8.7
HPAP-046,Tail of pancreas,ROI3,other_immune,50,9.4
HPAP-046,Tail of pancreas,ROI3,other_immune,60,9.71
HPAP-046,Tail of pancreas,ROI3,other_immune,70,9.9
HPAP-046,Tail of pancreas,ROI3,other_immune,80,10.57
HPAP-046,Tail of pancreas,ROI3,other_immune,90,10.45
HPAP-046,Tail of pancreas,ROI3,other_immune,100,10.51
HPAP-046,Tail of pancreas,ROI3,other_immune,110,10.11
HPAP-046,Tail of pancreas,ROI3,other_immune,120,10.39
HPAP-046,Tail of pancreas,ROI3,other_immune,130,9.87
HPAP-046,Tail of pancreas,ROI3,other_immune,140,9.44
HPAP-046,Tail of pancreas,ROI3,other_immune,150,8.93
HPAP-046,Tail of pancreas,ROI3,other_immune,160,8.72
HPAP-046,Tail of pancreas,ROI3,other_immune,170,7.89
HPAP-046,Tail of pancreas,ROI3,other_immune,180,6.85
HPAP-046,Tail of pancreas,ROI3,other_immune,190,5.78
HPAP-046,Tail of pancreas,ROI3,other_immune,200,4.67
HPAP-046,Tail of pancreas,ROI3,endothelial,10,19.32
HPAP-046,Tail of pancreas,ROI3,endothelial,20,60.62
HPAP-046,Tail of pancreas,ROI3,endothelial,30,89.76
HPAP-046,Tail of pancreas,ROI3,endothelial,40,113.91
HPAP-046,Tail of pancreas,ROI3,endothelial,50,136.21
HPAP-046,Tail of pancreas,ROI3,endothelial,60,151.34
HPAP-046,Tail of pancreas,ROI3,endothelial,70,165.33
HPAP-046,Tail of pancreas,ROI3,endothelial,80,175.52
HPAP-046,Tail of pancreas,ROI3,endothelial,90,182.61
HPAP-046,Tail of pancreas,ROI3,endothelial,100,188.92
HPAP-046,Tail of pancreas,ROI3,endothelial,110,193.65
HPAP-046,Tail of pancreas,ROI3,endothelial,120,195.15
HPAP-046,Tail of pancreas,ROI3,endothelial,130,196.16
HPAP-046,Tail of pancreas,ROI3,endothelial,140,196.78
HPAP-046,Tail of pancreas,ROI3,endothelial,150,196.72
HPAP-046,Tail of pancreas,ROI3,endothelial,160,197.59
HPAP-046,Tail of pancreas,ROI3,endothelial,170,197.11
HPAP-046,Tail of pancreas,ROI3,endothelial,180,197.36
HPAP-046,Tail of pancreas,ROI3,endothelial,190,197.64
HPAP-046,Tail of pancreas,ROI3,endothelial,200,198.71
HPAP-047,Body of pancreas,ROI1,b_cell,10,2.21
HPAP-047,Body of pancreas,ROI1,b_cell,20,9.18
HPAP-047,Body of pancreas,ROI1,b_cell,30,12.04
HPAP-047,Body of pancreas,ROI1,b_cell,40,10.97
HPAP-047,Body of pancreas,ROI1,b_cell,50,13.27
HPAP-047,Body of pancreas,ROI1,b_cell,60,13.39
HPAP-047,Body of pancreas,ROI1,b_cell,70,10.98
HPAP-047,Body of pancreas,ROI1,b_cell,80,12.75
HPAP-047,Body of pancreas,ROI1,b_cell,90,14.1
HPAP-047,Body of pancreas,ROI1,b_cell,100,14.71
HPAP-047,Body of pancreas,ROI1,b_cell,110,13.9
HPAP-047,Body of pancreas,ROI1,b_cell,120,13.89
HPAP-047,Body of pancreas,ROI1,b_cell,130,14.3
HPAP-047,Body of pancreas,ROI1,b_cell,140,13.73
HPAP-047,Body of pancreas,ROI1,b_cell,150,12.49
HPAP-047,Body of pancreas,ROI1,b_cell,160,12.65
HPAP-047,Body of pancreas,ROI1,b_cell,170,13.12
HPAP-047,Body of pancreas,ROI1,b_cell,180,12.26
HPAP-047,Body of pancreas,ROI1,b_cell,190,11.03
HPAP-047,Body of pancreas,ROI1,b_cell,200,9.58
HPAP-047,Body of pancreas,ROI1,macrophage,10,2.06
HPAP-047,Body of pancreas,ROI1,macrophage,20,12.5
HPAP-047,Body of pancreas,ROI1,macrophage,30,15.48
HPAP-047,Body of pancreas,ROI1,macrophage,40,18.33
HPAP-047,Body of pancreas,ROI1,macrophage,50,20.37
HPAP-047,Body of pancreas,ROI1,macrophage,60,22.46
HPAP-047,Body of pancreas,ROI1,macrophage,70,22.47
HPAP-047,Body of pancreas,ROI1,macrophage,80,22.31
HPAP-047,Body of pancreas,ROI1,macrophage,90,22.27
HPAP-047,Body of pancreas,ROI1,macrophage,100,21.58
HPAP-047,Body of pancreas,ROI1,macrophage,110,20.29
HPAP-047,Body of pancreas,ROI1,macrophage,120,19.14
HPAP-047,Body of pancreas,ROI1,macrophage,130,17.87
HPAP-047,Body of pancreas,ROI1,macrophage,140,16.69
HPAP-047,Body of pancreas,ROI1,macrophage,150,14.87
HPAP-047,Body of pancreas,ROI1,macrophage,160,12.63
HPAP-047,Body of pancreas,ROI1,macrophage,170,10.14
HPAP-047,Body of pancreas,ROI1,macrophage,180,7.56
HPAP-047,Body of pancreas,ROI1,macrophage,190,3.66
HPAP-047,Body of pancreas,ROI1,macrophage,200,0.48
HPAP-047,Body of pancreas,ROI1,other_immune,10,0.45
HPAP-047,Body of pancreas,ROI1,other_immune,20,5.09
HPAP-047,Body of pancreas,ROI1,other_immune,30,7.71
HPAP-047,Body of pancreas,ROI1,other_immune,40,9.32
HPAP-047,Body of pancreas,ROI1,other_immune,50,10.76
HPAP-047,Body of pancreas,ROI1,other_immune,60,11.85
HPAP-047,Body of pancreas,ROI1,other_immune,70,12.19
HPAP-047,Body of pancreas,ROI1,other_immune,80,12.75
HPAP-047,Body of pancreas,ROI1,other_immune,90,13.03
HPAP-047,Body of pancreas,ROI1,other_immune,100,13.06
HPAP-047,Body of pancreas,ROI1,other_immune,110,12.93
HPAP-047,Body of pancreas,ROI1,other_immune,120,12.26
HPAP-047,Body of pancreas,ROI1,other_immune,130,12.34
HPAP-047,Body of pancreas,ROI1,other_immune,140,12.18
HPAP-047,Body of pancreas,ROI1,other_immune,150,11.83
HPAP-047,Body of pancreas,ROI1,other_immune,160,11.26
HPAP-047,Body of pancreas,ROI1,other_immune,170,10.61
HPAP-047,Body of pancreas,ROI1,other_immune,180,9.7
HPAP-047,Body of pancreas,ROI1,other_immune,190,8.49
HPAP-047,Body of pancreas,ROI1,other_immune,200,7.21
HPAP-047,Body of pancreas,ROI1,endothelial,10,1.33
HPAP-047,Body of pancreas,ROI1,endothelial,20,3.36
HPAP-047,Body of pancreas,ROI1,endothelial,30,4.92
HPAP-047,Body of pancreas,ROI1,endothelial,40,7.74
HPAP-047,Body of pancreas,ROI1,endothelial,50,8.87
HPAP-047,Body of pancreas,ROI1,endothelial,60,7.98
HPAP-047,Body of pancreas,ROI1,endothelial,70,9.52
HPAP-047,Body of pancreas,ROI1,endothelial,80,9.04
HPAP-047,Body of pancreas,ROI1,endothelial,90,9.75
HPAP-047,Body of pancreas,ROI1,endothelial,100,10.14
HPAP-047,Body of pancreas,ROI1,endothelial,110,11.51
